id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
98,1.755642,tcp,http,FIN,62,368,3010,474465,244.355049,62,252,13497.05664,2156138.75,2,182,28.781017,4.688549,1479.507869,623.13258,255,488972002,2038348541,255,0.050516,0.006203,0.044313,49,1289,1,229585,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
99,0.18229,tcp,http,FIN,10,6,1006,268,82.286465,254,252,39760.82031,9830.489258,2,1,18.678444,34.702398,1002.946875,59.495355,255,313650391,1073841901,255,0.053648,0.008769,0.044879,101,45,1,0,3,1,1,1,1,1,0,0,1,1,1,0,Exploits
100,0.844803,tcp,smtp,FIN,26,20,9199,1596,53.266858,62,252,83768.64063,14365.47949,10,8,33.792121,44.076789,1797.360268,49.432383,255,50977269,3900459377,255,0.052881,0.00653,0.046351,354,80,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
101,1.122435,tcp,smtp,FIN,90,32,94429,2308,107.801345,62,252,665553.0625,15936.78027,42,8,12.61163,35.956355,1237.937501,49.153508,255,3925606830,1090038504,255,0.054311,0.007124,0.047187,1049,72,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
102,0.230717,tcp,http,FIN,10,12,802,7782,91.0206,62,252,25035,247367.9844,2,4,25.635222,20.31491,1222.462807,1597.053086,255,4046914389,1684688202,255,0.051314,0.006465,0.044849,80,649,1,3406,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
103,0.248781,tcp,http,FIN,12,26,876,29216,148.725187,62,252,25821.9082,903380.875,2,11,22.616454,9.6564,1164.896249,1133.996654,255,2053748701,1328741404,255,0.052997,0.006655,0.046342,73,1124,1,13828,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
104,1.96472,tcp,ftp,FIN,22,22,1206,1638,21.88607,62,252,4690.744629,6368.337402,7,9,93.558092,89.174144,4919.001488,5250.417324,255,1157241371,1184926425,255,0.096625,0.042871,0.053754,55,74,0,0,1,1,4,1,1,2,1,1,0,2,1,0,Exploits
105,0.97472,tcp,smtp,FIN,50,24,41333,2022,74.893303,62,252,332460.5938,15906.10645,22,8,19.892245,41.775477,1412.12331,48.188895,255,3697358168,1462983935,255,0.060429,0.01314,0.047289,827,84,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits
106,0.285157,tcp,http,FIN,10,8,814,2030,59.616283,62,252,20564.11133,49853.23828,2,2,31.684111,36.91157,1693.469743,63.248449,255,2644503951,1705530051,255,0.072126,0.014737,0.057389,81,254,1,590,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
107,0.255045,tcp,http,FIN,10,6,2456,268,58.813151,254,252,69352.46875,7026.210938,2,1,28.338333,44.187602,1399.226058,65.658297,255,2747818768,3375988877,255,0.092982,0.033442,0.05954,246,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
108,1.036788,tcp,http,FIN,20,82,1268,100496,97.416252,62,252,9297.947266,765988.8125,2,38,54.567788,12.098642,3329.086447,1475.258241,255,1171949057,675061894,255,0.113811,0.055888,0.057923,63,1226,1,48339,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
109,0.301315,tcp,http,FIN,10,8,812,2864,56.41936,62,252,19408.25977,66535.01563,2,2,33.479444,33.796855,1636.463184,56.533918,255,63479818,2046665586,255,0.064221,0.033427,0.030794,81,358,1,1023,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
110,1.285564,tcp,http,FIN,12,10,1012,1688,16.335243,62,252,5774.897461,9458.883789,2,2,116.845635,129.689109,8244.675429,165.303672,255,2106215216,3090540851,255,0.203335,0.118359,0.084976,84,169,1,379,3,1,3,3,1,1,0,0,1,3,1,0,DoS
111,0.241523,tcp,http,FIN,10,8,818,1796,70.386672,62,252,24411.75391,52069.57422,2,2,26.835889,32.256715,1436.602342,57.304789,255,381183793,1501571989,255,0.053891,0.008932,0.044959,82,225,1,467,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
112,0.616813,tcp,smtp,FIN,26,20,9989,1712,72.95566,62,252,124575.8438,21102.01953,10,8,24.63524,31.451369,1358.532092,37.886473,255,3897427367,2877314886,255,0.055414,0.019228,0.036186,384,86,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
113,0.474746,tcp,ftp-data,FIN,8,10,364,5150,35.808623,62,252,5375.506348,78104.92188,1,3,67.698,48.716778,4165.415045,3434.624304,255,30865499,2998829628,255,0.06063,0.036292,0.024338,46,515,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits
114,1.760479,tcp,http,FIN,10,8,510,354,9.656463,254,252,2085.795898,1408.70752,2,1,195.608778,234.935281,10585.02843,346.409094,255,3621445690,407862474,255,0.268228,0.115269,0.152959,51,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Fuzzers
115,0.724875,tcp,ftp-data,FIN,8,8,364,842,20.693224,62,252,3520.607178,8133.816406,1,2,103.553571,92.51543,6808.009327,187.820437,255,1626248581,773644752,255,0.129389,0.062835,0.066554,46,105,0,0,1,1,2,1,1,2,0,0,0,2,1,0,Exploits
116,0.445359,tcp,ftp,FIN,12,8,3598,384,42.662213,254,252,59260.05859,6035.580566,3,2,38.267726,59.378285,2536.744853,77.741234,255,3102882610,4058571513,255,0.083822,0.029697,0.054125,300,48,0,0,1,1,1,1,1,1,0,0,0,2,1,0,Exploits
117,0.41097,tcp,http,FIN,10,8,940,354,41.36555,254,252,16468.35547,6034.503906,2,1,44.034667,54.24143,3030.942137,115.618727,255,4091386776,84186079,255,0.077873,0.031277,0.046596,94,44,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits
118,0.721878,tcp,smtp,FIN,22,20,5358,1878,56.796301,62,252,56685.48047,19781.73633,8,8,34.375141,36.813211,1756.832053,46.672992,255,185055906,793889562,255,0.052158,0.007133,0.045025,244,94,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
119,0.851633,tcp,pop3,FIN,24,46,1132,39742,81.020814,62,252,10192.18359,365218.3438,7,21,37.027523,18.730933,1829.712156,1296.943409,255,524436143,2145627070,255,0.053386,0.007978,0.045408,47,864,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
120,0.184412,tcp,http,FIN,10,6,884,268,81.339608,254,252,34531.375,9717.37207,2,1,18.927222,35.686398,1016.023945,61.339641,255,2257531987,2149602603,255,0.052059,0.005971,0.046088,88,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
121,0.987803,tcp,ftp,FIN,10,8,2524,634,17.20991,254,252,18400.42969,4494.823242,2,2,107.748222,126.90743,6594.29515,197.341859,255,669580675,769896167,255,0.179377,0.099445,0.079932,252,79,0,0,1,1,2,1,1,1,0,0,0,1,1,0,Exploits
122,0.19063,tcp,http,FIN,10,6,934,268,78.686459,254,252,35293.5,9400.40918,2,1,18.907556,36.488602,1006.990156,59.605121,255,2425778498,3000029866,255,0.054551,0.008182,0.046369,93,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
123,0.240515,tcp,http,FIN,10,12,800,7212,87.312644,62,252,23948.61133,219894.8125,2,4,26.723889,19.527545,1396.8993,1842.620935,255,2143612313,1422309062,255,0.05466,0.006467,0.048193,80,601,1,3107,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
124,0.263627,tcp,http,FIN,12,24,916,26010,132.76334,62,252,25490.56055,756432.375,2,10,23.966091,11.098479,1224.621413,1219.741797,255,2448254590,217492244,255,0.073507,0.00743,0.066077,76,1084,1,12240,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
125,0.287987,tcp,http,FIN,12,8,2244,2344,65.975202,254,252,57141.46875,56974.79688,3,2,24.802728,40.092145,1329.175845,58.993383,255,4008772924,986571897,255,0.05379,0.007341,0.046449,187,293,1,0,2,1,1,1,1,2,0,0,1,1,3,0,Exploits
126,1.276288,tcp,smtp,FIN,136,36,155333,2544,133.982295,62,252,966496.5625,15507.47168,65,8,9.524537,36.139398,861.75327,40.336973,255,3434296595,2764944296,255,0.061168,0.009729,0.051439,1142,71,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
127,0.20765,tcp,http,FIN,10,12,818,9134,101.131709,62,252,28393.93164,322581.25,2,4,23.072222,17.708455,1215.982059,1609.824658,255,3791792322,149191353,255,0.063161,0.007521,0.05564,82,761,1,4045,2,1,1,1,1,1,0,0,1,1,1,0,Exploits
128,1.103479,tcp,ftp,FIN,22,22,1166,1638,38.967664,62,252,8069.024902,11338.68359,7,9,52.54662,51.710284,2837.020848,2965.465221,255,706871778,2400350736,255,0.066101,0.016809,0.049292,53,74,0,0,1,1,2,1,1,2,1,1,0,4,1,0,Exploits
129,2.055093,tcp,ftp,FIN,22,22,1166,1612,20.923627,62,252,4332.650391,5990.969727,7,9,97.861568,96.293049,5017.477219,5437.550186,255,4238928609,3959713158,255,0.095073,0.032609,0.062464,53,73,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits
130,1.7093,tcp,ftp,FIN,22,22,1186,1658,25.156496,62,252,5302.755371,7408.880859,7,9,81.395235,79.424238,4175.346903,4648.523806,255,2025630580,2431672182,255,0.105559,0.040387,0.065172,54,75,0,0,1,1,3,1,1,5,1,1,0,3,1,0,Exploits
131,0.697296,tcp,http,FIN,10,8,526,354,24.37989,254,252,5438.149414,3556.595703,2,1,72.727667,86.34743,4312.206619,137.0325,255,3946033222,1066156083,255,0.162872,0.092861,0.070011,53,44,1,0,3,1,1,1,1,3,0,0,1,1,3,0,Fuzzers
132,1.602192,tcp,smtp,FIN,28,20,14552,1642,29.33481,62,252,70069,7789.328613,11,8,59.340446,81.898055,3741.49596,111.123039,255,2981988,1449840933,255,0.112978,0.045411,0.067567,520,82,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits
133,0.239718,tcp,http,FIN,10,6,2682,268,62.573523,254,252,80561.32813,7475.450195,2,1,23.538889,43.813801,1260.057746,64.462227,255,3493037875,2587501391,255,0.073845,0.020639,0.053206,268,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
134,0.264001,tcp,http,FIN,10,10,828,3730,71.969421,62,252,22605.97461,101726.8828,2,3,29.333444,27.934333,1397.133009,1939.754523,255,2843119611,2235489847,255,0.059054,0.011497,0.047557,83,373,1,1408,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
135,0.184411,tcp,http,FIN,10,6,1552,268,81.340048,254,252,60603.75781,9717.424805,2,1,19.925556,33.798,1069.392202,60.845617,255,3491240318,3081067890,255,0.069298,0.015412,0.053886,155,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
136,0.454072,tcp,http,FIN,10,8,830,354,37.438997,254,252,13160.9082,5461.688965,2,1,50.452444,53.816715,3288.996955,104.402398,255,3830196495,1060633118,255,0.099127,0.053706,0.045421,83,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
137,0.182122,tcp,http,FIN,10,6,792,268,82.362369,254,252,31319.66406,9839.557617,2,1,18.862778,35.057398,1006.378365,60.787219,255,1535855040,3171170457,255,0.053134,0.006832,0.046302,79,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
138,0.192723,tcp,http,FIN,10,6,1046,268,77.831912,254,252,39102.75391,9298.319336,2,1,18.622333,37.217602,1000.055802,59.393785,255,3850212560,2764101693,255,0.050793,0.006629,0.044164,105,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
139,0.644901,tcp,smtp,FIN,18,16,2716,1106,51.170647,254,252,31831.24414,12863.99023,6,6,36.945471,41.989668,1887.531046,48.669301,255,2562552489,1202459092,255,0.032706,0.015047,0.017659,151,69,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
140,9.84468,tcp,smtp,FIN,30,30,4130,2176,5.993085,62,252,3244.79834,1709.755981,7,8,339.471733,337.87925,33712.7065,966.511,255,1208415364,3322182734,255,0.063531,0.045503,0.018028,138,73,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
141,0.332004,tcp,http,FIN,10,6,852,268,45.180177,254,252,18481.70508,5397.525391,2,1,34.211778,54.349801,1924.686626,89.409234,255,1177109433,14346987,255,0.121875,0.060235,0.06164,85,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
142,0.873863,tcp,http,FIN,14,6,6806,268,21.742539,254,252,57858.03906,2050.664795,4,1,63.334463,166.094594,4383.664851,261.968344,255,3058836290,3400641835,255,0.103553,0.043382,0.060171,486,45,1,0,3,1,1,1,1,3,0,0,1,1,3,0,Fuzzers
143,8.550902,tcp,smtp,FIN,118,42,116243,2818,18.594529,62,252,107832.3594,2573.763428,50,8,73.08463,207.749031,12039.26657,584.6335,255,2832177668,3029331198,255,0.088227,0.032384,0.055843,985,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
144,1.459835,tcp,pop3,FIN,22,38,1062,30862,40.415525,62,252,5556.791992,164676.1406,7,17,69.515949,39.010027,4221.40949,3029.833322,255,2653816022,501022153,255,0.029737,0.015093,0.014644,48,812,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
145,0.266376,tcp,http,FIN,10,8,848,1014,63.819566,254,252,22945.01172,26669.07031,2,2,29.597333,34.892855,1456.142061,50.494645,255,2813253090,3347160439,255,0.071552,0.021051,0.050501,85,127,1,90,1,1,1,1,1,1,0,0,1,1,1,0,DoS
146,0.978975,tcp,smtp,FIN,72,26,72696,2138,99.083225,62,252,585812.6875,16801.24609,33,8,13.78838,38.28816,1087.812606,42.752668,255,1455819137,77698675,255,0.065374,0.021036,0.044338,1010,82,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
147,1.028503,tcp,smtp,FIN,88,30,93934,2112,113.757575,62,252,722347,15883.28027,41,8,11.821873,34.598586,1019.991682,42.975703,255,1406522843,3577588387,255,0.058259,0.013038,0.045221,1067,70,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
148,0.719178,tcp,smtp,FIN,36,22,26282,1846,79.25715,62,252,284235.5938,19611.27734,15,8,20.547944,33.21943,1390.017696,42.841988,255,109265911,2223047250,255,0.032996,0.017366,0.01563,730,84,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
149,0.188718,tcp,http,FIN,10,6,874,268,79.483672,254,252,33361.94531,9495.649414,2,1,19.321444,32.386199,1076.165435,53.126965,255,4102412471,4288214360,255,0.047684,0.026781,0.020903,87,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
150,1.336532,tcp,http,FIN,10,8,694,354,12.719486,254,252,3741.025391,1855.548584,2,1,144.855444,179.247,8478.395081,337.068188,255,868207725,4137362436,255,0.166486,0.0818,0.084686,69,44,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Fuzzers
151,0.257473,tcp,http,FIN,10,8,784,1584,66.026343,62,252,21936.28125,43064.71094,2,2,28.498667,34.605,1449.744608,50.178934,255,1759906638,2350087891,255,0.027453,0.015228,0.012225,78,198,1,375,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
152,0.631209,tcp,ftp-data,FIN,8,8,364,724,23.763919,62,252,4043.034668,8035.373047,1,2,90.172712,85.36843,6289.018928,184.22375,255,1920059044,1535833934,255,0.076848,0.026589,0.050259,46,91,0,0,1,1,2,1,1,3,0,0,0,2,1,0,Exploits
153,0.212323,tcp,http,FIN,10,8,824,1418,80.066693,62,252,27957.4043,46758.94922,2,2,23.591444,27.477715,1228.407254,44.951723,255,1394706891,1570526573,255,0.067128,0.016666,0.050462,82,177,1,296,1,1,1,1,1,3,0,0,1,1,1,0,Exploits
154,0.203724,tcp,http,FIN,10,8,744,944,83.446232,62,252,26310.10547,32436.04102,2,2,22.636,26.162572,1167.644073,44.634609,255,2643107585,2581994053,255,0.048141,0.020084,0.028057,74,118,1,75,1,1,1,1,1,1,0,0,1,1,1,0,DoS
155,1.068803,tcp,ftp,FIN,22,22,1190,1644,40.231925,62,252,8502.970703,11751.46484,7,9,50.89538,49.872763,2833.504505,3242.687938,255,1671334121,2136853856,255,0.056823,0.020822,0.036001,54,75,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits
156,0.256406,tcp,http,FIN,10,8,824,1384,66.301098,62,252,23150.7832,37783.82422,2,2,28.489556,32.464143,1396.581662,41.932078,255,1724432917,2962235977,255,0.042727,0.028425,0.014302,82,173,1,282,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
157,0.563572,tcp,smtp,FIN,36,22,25146,1724,101.140584,62,252,347043.5,23365.25,15,8,16.102058,25.545096,1097.163515,31.633082,255,4236790854,3183178339,255,0.034954,0.026438,0.008516,699,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
158,0.190494,tcp,http,FIN,10,6,1246,268,78.742637,254,252,47119.59375,9407.120117,2,1,19.465111,33.733602,1114.137096,50.733242,255,1902566689,4014058197,255,0.032841,0.021823,0.011018,125,45,1,0,9,1,1,3,1,1,0,0,1,3,1,0,Exploits
159,0.256281,tcp,http,FIN,10,6,2550,268,58.529507,254,252,71640.11719,6992.325195,2,1,27.520667,39.319602,1476.728474,61.263379,255,3705580147,2153837694,255,0.112992,0.05968,0.053312,255,45,1,0,10,1,2,3,1,10,0,0,1,3,9,0,Fuzzers
160,32.550049,tcp,http,FIN,20,14,2032,622,1.013823,254,252,474.592224,142.058151,4,1,1712.136316,2499.1875,226544.7112,8299.3925,255,1045111448,485397762,255,0.118041,0.060609,0.057432,102,44,1,0,4,1,1,1,1,3,0,0,2,1,3,0,Fuzzers
161,2.032866,tcp,ftp,FIN,22,22,1186,1602,21.152403,62,252,4458.729492,6021.056152,7,9,96.803144,94.474999,4838.362529,5599.901392,255,3182323027,3647175709,255,0.087444,0.047985,0.039459,54,73,0,0,1,1,3,1,1,2,1,1,0,2,1,0,Exploits
162,0.495706,tcp,http,FIN,10,6,566,268,30.259872,254,252,8230.685547,3615.046143,2,1,52.562111,80.687398,2888.23733,119.897492,255,2551071583,2107327072,255,0.151968,0.092265,0.059703,57,45,1,0,5,1,1,1,1,4,0,0,1,1,4,0,Fuzzers
163,3.29123,tcp,ftp,FIN,24,22,1244,1608,13.6727,62,252,2899.827637,3731.12793,7,9,143.053696,161.684707,9531.948183,12102.01897,255,3254411315,1054859663,255,0.121915,0.057533,0.064382,52,73,0,0,1,1,2,1,1,2,1,1,0,3,1,0,Exploits
164,1.578096,tcp,smtp,FIN,50,24,41257,1838,46.258275,62,252,204965.9844,8932.283203,22,8,32.20604,65.790477,2231.073344,75.365906,255,341151664,1257167305,255,0.093509,0.064093,0.029416,825,77,0,0,1,1,1,1,1,1,0,0,0,3,1,0,Exploits
165,0.229571,tcp,http,FIN,10,6,964,268,65.339263,254,252,30247.72266,7805.86377,2,1,25.507889,39.036199,1240.404368,71.182141,255,446672354,3538503304,255,0.06813,0.014487,0.053643,96,45,1,0,1,1,1,1,1,1,0,0,1,1,3,0,Exploits
166,0.229942,tcp,http,FIN,10,6,956,268,65.233843,254,252,29955.38086,7793.27002,2,1,23.159,41.892,1216.74471,65.236617,255,2452863364,2859875520,255,0.069545,0.02048,0.049065,96,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
167,1.741589,tcp,http,FIN,10,8,1094,354,9.761201,254,252,4524.604004,1423.986938,2,1,193.410222,237.069422,13158.7184,359.63675,255,124271357,711228377,255,0.153604,0.082097,0.071507,109,44,1,0,1,1,2,1,1,1,0,0,1,2,1,0,Exploits
168,0.210218,tcp,http,FIN,12,26,870,28312,176.007766,62,252,30368.47461,1036029.25,2,11,19.110728,7.89992,1052.394999,1087.5535,255,2950454823,3555019045,255,0.058787,0.007879,0.050908,73,1089,1,13390,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
169,0.912818,tcp,smtp,FIN,52,24,45569,1882,82.163146,254,252,391692.5313,15810.37988,23,8,17.898392,39.362566,1286.732995,43.78393,255,3351184374,1855602343,255,0.052522,0.006533,0.045989,876,78,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS
170,0.866326,tcp,smtp,FIN,24,20,6379,1694,49.634896,62,252,56459.11719,14867.38281,9,8,37.666347,44.024211,1926.298082,53.314047,255,2751465580,2144774759,255,0.070925,0.029236,0.041689,266,85,0,0,1,1,2,1,1,1,0,0,0,3,1,0,Exploits
171,4.23501,tcp,http,FIN,46,236,2314,308456,66.351671,254,252,4276.730957,580209.25,2,116,94.089292,17.785219,4511.060777,2129.54145,255,3840933853,1541394341,255,0.206742,0.108835,0.097907,50,1307,1,149237,1,1,1,1,1,1,0,0,1,1,1,0,Worms
172,2.690916,tcp,smtp,FIN,46,24,39304,1974,25.641825,62,252,114310.5156,5624.850098,20,8,59.77718,113.419914,4374.811304,140.450953,255,1030279308,789581536,255,0.167546,0.082255,0.085291,854,82,0,0,1,1,2,1,1,4,0,0,0,2,1,0,Exploits
173,1.211704,tcp,http,FIN,10,8,746,354,14.029829,254,252,4436.727051,2046.704468,2,1,134.621556,158.847141,7401.901089,306.021813,255,461818752,4090296488,255,0.175336,0.099771,0.075565,75,44,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Reconnaissance
174,2.064881,tcp,http,FIN,10,10,834,1090,9.201498,62,252,2909.610596,3800.703125,2,2,229.431222,216.611109,13627.95412,395.320031,255,2040571452,3374864043,255,0.182402,0.08646,0.095942,83,109,1,82,2,1,2,1,1,1,0,0,1,1,1,0,Exploits
175,4.011219,tcp,smtp,FIN,160,42,187370,2788,50.109455,62,252,371356.4375,5428.773438,77,8,25.227793,96.027047,2448.478106,115.448344,255,3802059036,4111350272,255,0.172609,0.073466,0.099143,1171,66,0,0,1,1,9,1,1,1,0,0,0,1,1,0,Exploits
176,2.611304,tcp,http,FIN,14,26,976,24944,14.935067,62,252,2778.688232,73480.53125,2,10,200.869543,97.648236,12997.74222,9840.286876,255,3357100167,3521968650,255,0.293111,0.169416,0.123695,70,959,1,0,3,1,3,2,1,1,0,0,1,2,1,0,Exploits
177,10.46607,tcp,pop3,FIN,36,96,1664,103410,12.516637,62,252,1236.758423,78220.76563,7,44,299.012164,108.103525,26598.53424,15541.34266,255,284441641,2950422378,255,0.341105,0.196226,0.144879,46,1077,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
178,4.334506,tcp,http,FIN,20,8,17434,354,6.229083,254,252,30569.57422,572.152832,7,1,226.79399,607.265,21826.30015,1023.507375,255,2974669143,4221373736,255,0.175341,0.083642,0.091699,872,44,1,0,2,1,1,2,1,1,0,0,1,2,1,0,Exploits
179,4.777531,tcp,http,FIN,10,10,830,1032,3.976949,62,252,1250.855225,1555.615234,2,2,530.836778,516.390125,32982.18295,939.7225,255,1880296127,3734541162,255,0.230477,0.128654,0.101823,83,103,1,55,1,1,2,1,1,1,0,0,1,2,1,0,Exploits
180,1.264591,tcp,ftp-data,FIN,8,10,364,3754,13.443082,62,252,2018.043823,21376.08203,1,3,180.655857,130.537667,12481.44859,11193.77288,255,3659316609,1348444867,255,0.166275,0.061806,0.104469,46,375,0,0,1,1,2,1,1,2,0,0,0,3,1,0,Exploits
181,0.763668,tcp,http,FIN,10,12,828,8756,27.498861,62,252,7814.914551,84088.89844,2,4,84.852,59.478816,4794.968068,4028.250398,255,1332989040,1287786791,255,0.174317,0.108594,0.065723,83,730,1,3877,1,1,2,1,1,1,0,0,1,1,1,0,DoS
182,3.496503,tcp,http,FIN,12,14,1320,6248,7.150001,62,252,2768.480225,13274.97754,3,4,317.863898,258.532163,17812.58785,16634.37305,255,3553891739,3851317367,255,0.276876,0.134889,0.141987,110,446,1,501,1,1,1,1,1,2,0,0,1,1,1,0,Exploits
183,1.52622,tcp,http,FIN,10,8,806,354,11.13863,254,252,3805.480225,1624.929565,2,1,169.567333,204.730141,9885.827561,311.644781,255,3825217783,2126286376,255,0.242282,0.093093,0.149189,81,44,1,0,2,1,1,1,1,1,0,0,1,2,1,0,Reconnaissance
184,1.60079,tcp,http,FIN,10,10,864,1666,11.869139,254,252,3888.080322,7496.298828,2,2,177.865556,162.684,11125.18197,253.452625,255,1949506903,537314298,255,0.282083,0.135955,0.146128,86,167,1,382,2,1,1,1,1,1,0,0,1,1,1,0,DoS
185,5.139651,tcp,http,FIN,28,114,1594,140315,27.43377,62,252,2393.937012,216489.4219,2,54,190.357447,44.275788,14637.59187,6643.169159,255,2349318986,603338388,255,0.25858,0.135819,0.122761,57,1231,1,67584,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
186,0.270547,tcp,http,FIN,12,24,860,25496,129.367539,62,252,23330.51172,722506.625,2,10,24.595181,11.498435,1333.472339,1285.289874,255,609534298,3287691142,255,0.051632,0.005473,0.046159,72,1062,1,12026,3,1,1,1,1,1,0,0,1,1,1,0,Exploits
187,5.220461,tcp,http,FIN,16,8,12290,354,4.405741,254,252,17656.67773,475.053833,5,1,348.026606,846.6635,29504.37679,1335.851875,255,1191257891,2040524465,255,0.235568,0.140475,0.095093,768,44,1,0,2,1,2,2,1,2,0,0,1,2,2,0,Exploits
188,0.497445,tcp,http,FIN,10,10,852,1012,38.195178,62,252,12335.03223,14650.86621,2,2,55.271667,50.074555,3604.230407,100.850898,255,1040609373,2160288288,255,0.097392,0.046121,0.051271,85,101,1,49,3,1,2,2,1,2,0,0,1,2,3,0,Exploits
189,1.313131,tcp,ftp,FIN,22,22,1186,1668,32.746162,62,252,6902.586426,9705.048828,7,9,62.530048,61.898048,3280.636679,3990.112966,255,1433008002,2745761692,255,0.053878,0.007855,0.046023,54,76,0,0,1,1,2,1,1,2,1,1,0,2,1,0,Exploits
190,0.191146,tcp,http,FIN,16,6,10068,268,109.863664,254,252,395048.8125,9375.032227,5,1,11.850466,36.802,936.884648,63.52232,255,2121034926,2995610793,255,0.052739,0.00712,0.045619,629,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits
191,3.239653,tcp,pop3,FIN,80,426,3540,538175,155.880887,62,252,8633.023438,1325850.625,7,211,41.008267,7.585781,2038.24275,869.441156,255,3178045265,1998057185,255,0.06313,0.015039,0.048091,44,1263,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
192,0.179287,tcp,http,FIN,10,6,854,268,83.664738,254,252,34313.69922,9995.147461,2,1,19.653444,34.118801,1260.475826,58.764367,255,3209812060,202249649,255,0.016203,0.008683,0.00752,85,45,1,0,1,1,1,1,1,2,0,0,1,1,1,0,Exploits
193,0.560323,tcp,smtp,FIN,26,20,9917,1756,80.310821,62,252,136150.0469,23829.11328,10,8,22.41292,27.977158,1371.057707,36.777586,255,1864365584,2671934988,255,0.025592,0.013511,0.012081,381,88,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits
194,0.452364,tcp,http,FIN,10,16,808,9588,55.265229,62,252,12874.58789,158969.3281,2,5,50.262667,26.746,3188.806538,2579.130556,255,3408202558,2919654102,255,0.096833,0.050339,0.046494,81,599,1,4233,2,1,1,1,1,2,0,0,1,1,2,0,Exploits
195,0.278216,tcp,http,FIN,10,8,880,2208,61.103602,62,252,22773.67188,55553.95703,2,2,30.912889,36.865145,1511.277879,52.855172,255,584122640,696689417,255,0.066344,0.019322,0.047022,88,276,1,676,1,1,1,1,1,1,0,0,1,1,1,0,DoS
